ID,Tipo,SKU,GTIN,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Marcas
993,simple,SKU-0993,,TOALLITAS DODOT DERMO,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto TOALLITAS DODOT DERMO de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.09,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,993,
994,simple,SKU-0994,,TOALITAS BIOLLY,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto TOALITAS BIOLLY de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.71,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,994,
995,simple,SKU-0995,,MIKADO VAINILLA,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto MIKADO VAINILLA de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.47,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,995,
996,simple,SKU-0996,,SHAUMAR QUITAESMALTE,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto SHAUMAR QUITAESMALTE de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.58,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,996,
997,simple,SKU-0997,,EAU DE COLOGNE,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto EAU DE COLOGNE de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.16,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,997,
998,simple,SKU-0998,,PALMOLIVE LECHE DE ALMENDRAS,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto PALMOLIVE LECHE DE ALMENDRAS de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.72,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,998,
999,simple,SKU-0999,,PALVOLIVE LECHE Y MIEL,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto PALVOLIVE LECHE Y MIEL de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.72,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,999,
1000,simple,SKU-1000,,PACK PANTENE,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto PACK PANTENE de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,8.78,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1000,
1001,simple,SKU-1001,,PANTENE CLASICO,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto PANTENE CLASICO de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.99,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1001,
1002,simple,SKU-1002,,JABON DOVE,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto JABON DOVE de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.58,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1002,
1003,simple,SKU-1003,,GEL DUCHA TULIPAN NEGRO CANDY FANTASY,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto GEL DUCHA TULIPAN NEGRO CANDY FANTASY de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.78,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1003,
1004,simple,SKU-1004,,GEL DUCHA TULIPAN NEGRO NUBE DE ALGODÓN,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto GEL DUCHA TULIPAN NEGRO NUBE DE ALGODÓN de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.78,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1004,
1005,simple,SKU-1005,,GEL DUCHA TULIPAN NEGRO LECHE MERENGADA,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto GEL DUCHA TULIPAN NEGRO LECHE MERENGADA de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.78,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1005,
1006,simple,SKU-1006,,GEL DUCHA TULIPAN NEGRO FRESA & CEREZA,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto GEL DUCHA TULIPAN NEGRO FRESA & CEREZA de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.78,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1006,
1007,simple,SKU-1007,,CEPILLO DE DIENTE COLGATE,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto CEPILLO DE DIENTE COLGATE de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.71,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1007,
1008,simple,SKU-1008,,PASTA DE DIENTES,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto PASTA DE DIENTES de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1008,
1009,simple,SKU-1009,,AUSONIA ULTRAFINA SUPER,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto AUSONIA ULTRAFINA SUPER de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.48,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1009,
1010,simple,SKU-1010,,AUSONIA CHOCHE 9UD,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto AUSONIA CHOCHE 9UD de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.48,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1010,
1011,simple,SKU-1011,,EVAX COMPRESAS NORMAL SIN ALAS,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto EVAX COMPRESAS NORMAL SIN ALAS de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.48,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1011,
1012,simple,SKU-1012,,CARRETE TRANSPIRABLE,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto CARRETE TRANSPIRABLE de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.83,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1012,
1013,simple,SKU-1013,,TAMPAX COMPAK SUPER 22 UD,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto TAMPAX COMPAK SUPER 22 UD de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,6.25,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1013,
1014,simple,SKU-1014,,TAMPAX COMPAK REGULAR 22 UD,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto TAMPAX COMPAK REGULAR 22 UD de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,6.25,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1014,
1015,simple,SKU-1015,,ESPONJA,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto ESPONJA de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.27,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1015,
1016,simple,SKU-1016,,BOLSA BASURA,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto BOLSA BASURA de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.58,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1016,
1017,simple,SKU-1017,,BOLSA BASURA GRANDE,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto BOLSA BASURA GRANDE de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.4,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1017,
1018,simple,SKU-1018,,TERYMAR DESENGRASANTE 750ML,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto TERYMAR DESENGRASANTE 750ML de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.58,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1018,
1019,simple,SKU-1019,,AMONIACO LAVANDERA PERFUMADO 1.5L,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto AMONIACO LAVANDERA PERFUMADO 1.5L de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.71,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1019,
1020,simple,SKU-1020,,GEL WC,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto GEL WC de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.58,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1020,
1021,simple,SKU-1021,,VIAL PLUS 3 EN 1,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto VIAL PLUS 3 EN 1 de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.65,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1021,
1022,simple,SKU-1022,,DON LIMPIO BAÑO,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto DON LIMPIO BAÑO de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.53,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1022,
1023,simple,SKU-1023,,SUAVE LAVANDERA,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto SUAVE LAVANDERA de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.84,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1023,
1024,simple,SKU-1024,,BOLSAS EXCREMENTO PERRO 5X20,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto BOLSAS EXCREMENTO PERRO 5X20 de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.4,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1024,
1025,simple,SKU-1025,,BOLSAS EXCREMENTO PERRO,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto BOLSAS EXCREMENTO PERRO de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1025,
1026,simple,SKU-1026,,BOLSAS EXCREMENTO PERRO CON DISPENSADOR,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto BOLSAS EXCREMENTO PERRO CON DISPENSADOR de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.41,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1026,
1027,simple,SKU-1027,,ALIMENTOS PERIQUIITOS,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto ALIMENTOS PERIQUIITOS de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.46,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1027,
1028,simple,SKU-1028,,DRAKO MIX GALLETAS PERRO,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto DRAKO MIX GALLETAS PERRO de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1028,
1029,simple,SKU-1029,,CHISPICAT PESCADO,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto CHISPICAT PESCADO de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.39,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1029,
1030,simple,SKU-1030,,CHISPICAT POLLO,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto CHISPICAT POLLO de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.39,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1030,
1031,simple,SKU-1031,,CHISPICAT BUEY,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto CHISPICAT BUEY de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.39,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1031,
1032,simple,SKU-1032,,CHISPICAN POLLO,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto CHISPICAN POLLO de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.39,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1032,
1033,simple,SKU-1033,,CHISPICAN BUEY,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto CHISPICAN BUEY de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.39,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1033,
1034,simple,SKU-1034,,TENEDORES PLASTICO,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto TENEDORES PLASTICO de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.21,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1034,
1035,simple,SKU-1035,,CUCHILLO PLASTICO,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto CUCHILLO PLASTICO de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.21,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1035,
1036,simple,SKU-1036,,CUCHARAS PLASTICO,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto CUCHARAS PLASTICO de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.21,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1036,
1037,simple,SKU-1037,,ARENA GATO,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto ARENA GATO de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.73,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1037,
1038,simple,SKU-1038,,FLOTA DETERGENTE,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto FLOTA DETERGENTE de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,6.31,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1038,
1039,simple,SKU-1039,,LEJIIA LAVANDERA,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto LEJIIA LAVANDERA de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.83,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1039,
1040,simple,SKU-1040,,ACE LEJIA,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto ACE LEJIA de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.47,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1040,
1041,simple,SKU-1041,,AGERUL,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto AGERUL de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1041,
1042,simple,SKU-1042,,LEJIA CLASICA,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto LEJIA CLASICA de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.64,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1042,
1043,simple,SKU-1043,,AQUERUL OXIGENO ACTIVO,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto AQUERUL OXIGENO ACTIVO de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.27,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1043,
1044,simple,SKU-1044,,DETERGENTE LEJIA LAVANDERA AZUL,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto DETERGENTE LEJIA LAVANDERA AZUL de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.58,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1044,
1045,simple,SKU-1045,,VIALPLUS MARSELLA,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto VIALPLUS MARSELLA de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1045,
1046,simple,SKU-1046,,INSECTICIDA CUCAL,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto INSECTICIDA CUCAL de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,6.0,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1046,
1047,simple,SKU-1047,,ORION MATA MOSQUITOS,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto ORION MATA MOSQUITOS de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.67,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1047,
1048,simple,SKU-1048,,VINAGRE DE LIMPIEZA,1,0,visible,Producto de la categoría ESTANTERIA HOGAR,Producto VINAGRE DE LIMPIEZA de la categoría ESTANTERIA HOGAR,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,ESTANTERIA HOGAR,estanteria-hogar,,,,,,,,,,,1048,
1049,simple,SKU-1049,,BISCOFF CREAMY,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto BISCOFF CREAMY de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1049,
1050,simple,SKU-1050,,NOCILLA ORIGINAL,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto NOCILLA ORIGINAL de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.49,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1050,
1051,simple,SKU-1051,,NOCILLA CHOCO MIX,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto NOCILLA CHOCO MIX de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1051,
1052,simple,SKU-1052,,NUTELLA 200G,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto NUTELLA 200G de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.17,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1052,
1053,simple,SKU-1053,,ZUMA MELOCOTON CAPSULAS,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto ZUMA MELOCOTON CAPSULAS de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.74,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1053,
1054,simple,SKU-1054,,ZUMA NARANJA CAPSULAS,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto ZUMA NARANJA CAPSULAS de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.74,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1054,
1055,simple,SKU-1055,,ZUMA MANZANA CAPSULAS,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto ZUMA MANZANA CAPSULAS de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.74,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1055,
1056,simple,SKU-1056,,ZUMA PIÑA CAPSULAS,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto ZUMA PIÑA CAPSULAS de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.74,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1056,
1057,simple,SKU-1057,,CAPUCCINO DOLCE GUSTO,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto CAPUCCINO DOLCE GUSTO de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,6.63,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1057,
1058,simple,SKU-1058,,BENIMAR TOMATE TRITURADO,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto BENIMAR TOMATE TRITURADO de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1058,
1059,simple,SKU-1059,,STEET FOOD SALSA ASIATICA CON PIÑA,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto STEET FOOD SALSA ASIATICA CON PIÑA de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.34,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1059,
1060,simple,SKU-1060,,SALSA MOSTAZA YBARRA,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto SALSA MOSTAZA YBARRA de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.53,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1060,
1061,simple,SKU-1061,,SALSA KETCHUP YBARRA,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto SALSA KETCHUP YBARRA de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.53,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1061,
1062,simple,SKU-1062,,SALSA MAYONESA YBARRA,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto SALSA MAYONESA YBARRA de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.04,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1062,
1063,simple,SKU-1063,,SALSA BARBACOA YBARRA,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto SALSA BARBACOA YBARRA de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.53,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1063,
1064,simple,SKU-1064,,SALSA MAYONESA HELLMANN'S,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto SALSA MAYONESA HELLMANN'S de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.17,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1064,
1065,simple,SKU-1065,,STARLUX TOMATE,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto STARLUX TOMATE de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.83,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1065,
1066,simple,SKU-1066,,HELLMANNS MAYONESA,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto HELLMANNS MAYONESA de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1066,
1067,simple,SKU-1067,,LIBBY CATCHUP,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto LIBBY CATCHUP de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.59,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1067,
1068,simple,SKU-1068,,CARAMELO LIQUIDO ROYAL,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto CARAMELO LIQUIDO ROYAL de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.47,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1068,
1069,simple,SKU-1069,,PATE BACALAO,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto PATE BACALAO de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.26,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1069,
1070,simple,SKU-1070,,PATE DE ATUN,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto PATE DE ATUN de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.26,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1070,
1071,simple,SKU-1071,,TOMATE NATURAL,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto TOMATE NATURAL de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.26,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1071,
1072,simple,SKU-1072,,"TPMATE NATURAL, ACEITE Y AJO",1,0,visible,Producto de la categoría ESTANTERIA LATAS,"Producto TPMATE NATURAL, ACEITE Y AJO de la categoría ESTANTERIA LATAS",,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1072,
1073,simple,SKU-1073,,TOMATE NATURAL Y ACEITE,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto TOMATE NATURAL Y ACEITE de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1073,
1074,simple,SKU-1074,,PATE SALMON,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto PATE SALMON de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.26,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1074,
1075,simple,SKU-1075,,MERMELADA BEBE MELOCOTON,1,0,visible,Producto de la categoría ESTANTERIA LATAS,Producto MERMELADA BEBE MELOCOTON de la categoría ESTANTERIA LATAS,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.4,ESTANTERIA LATAS,estanteria-latas,,,,,,,,,,,1075,
